XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
09/25/2025 08:45,3753.92,3757.45,3752.02,3756.45,253,0.07,
09/25/2025 08:30,3757.52,3757.52,3751.52,3753.89,-363,-0.10,
09/25/2025 08:15,3757.42,3761.59,3756.31,3757.4,-2,0.00,
09/25/2025 08:00,3752.32,3758.99,3751.23,3757.43,511,0.14,
09/25/2025 07:45,3751.31,3754.96,3749.67,3752.3,99,0.03,
09/25/2025 07:30,3744.92,3752.01,3743,3751.3,638,0.17,
09/25/2025 07:15,3742.8,3746.1,3742.46,3744.83,203,0.05,
09/25/2025 07:00,3741.03,3744.32,3739.96,3742.88,185,0.05,
09/25/2025 06:45,3742.06,3743.93,3739.84,3741.08,-98,-0.03,
09/25/2025 06:30,3744.74,3746.24,3740.62,3742.07,-267,-0.07,
09/25/2025 06:15,3745.93,3748.29,3744.54,3745.08,-85,-0.02,
09/25/2025 06:00,3738.59,3746.7,3737.84,3745.79,720,0.19,
09/25/2025 05:45,3737.85,3740.47,3736.38,3738.59,74,0.02,
09/25/2025 05:30,3736.49,3741.22,3735.66,3737.84,135,0.04,
09/25/2025 05:15,3735.34,3736.82,3734.09,3736.5,116,0.03,
09/25/2025 05:00,3738.25,3738.44,3734.61,3735.39,-286,-0.08,
09/25/2025 04:45,3739.69,3740.02,3737.26,3738.09,-160,-0.04,
09/25/2025 04:30,3734.12,3740.77,3733.67,3739.66,554,0.15,
09/25/2025 04:15,3732.54,3735.4,3731.76,3733.92,138,0.04,
09/25/2025 04:00,3736.55,3736.65,3732.35,3732.52,-403,-0.11,
09/25/2025 03:45,3738.97,3739.11,3734.44,3736.56,-241,-0.06,
09/25/2025 03:30,3735.77,3739.05,3734.77,3739.02,325,0.09,
09/25/2025 03:15,3735.12,3737.36,3734.64,3735.82,70,0.02,
09/25/2025 03:00,3739.62,3739.71,3734.54,3735.01,-461,-0.12,
09/25/2025 02:45,3742.15,3742.46,3736.43,3739.65,-250,-0.07,
09/25/2025 02:30,3735.69,3742.28,3735.69,3742.27,658,0.18,
09/25/2025 02:15,3732.65,3735.84,3731.74,3735.67,302,0.08,
09/25/2025 02:00,3735.94,3736.27,3729.7,3732.7,-324,-0.09,
09/25/2025 01:45,3738.27,3741.24,3733.12,3736.11,-216,-0.06,
09/25/2025 01:30,3744.21,3744.44,3737.45,3738.36,-585,-0.16,
09/25/2025 01:15,3741.33,3747.13,3740.53,3744.1,277,0.07,
09/25/2025 01:00,3748.99,3750.44,3740.5,3741.26,-773,-0.21,
09/25/2025 00:45,3748.12,3750.01,3747.01,3749.02,90,0.02,
09/25/2025 00:30,3750.52,3751.54,3746.59,3748.12,-240,-0.06,
09/25/2025 00:15,3749.91,3751.43,3748.13,3750.42,51,0.01,
09/25/2025 00:00,3742.87,3750.1,3741.73,3750.05,718,0.19,
09/24/2025 23:45,3742.09,3745.4,3741.82,3742.91,82,0.02,
09/24/2025 23:30,3739.6,3742.48,3739.6,3742.16,256,0.07,
09/24/2025 23:15,3741.79,3741.79,3739.59,3739.59,-220,-0.06,
09/24/2025 23:00,3741.02,3742.33,3739.06,3741.71,69,0.02,
09/24/2025 22:45,3741.51,3742.86,3740.57,3741.06,-45,-0.01,
09/24/2025 22:30,3744.65,3744.65,3739.46,3741.5,-315,-0.08,
09/24/2025 22:15,3739.7,3745.19,3739.7,3744.64,494,0.13,
09/24/2025 22:00,3738.94,3740.44,3738.86,3739.62,68,0.02,
09/24/2025 20:45,3736.54,3737.43,3735.33,3736.05,-49,-0.01,
09/24/2025 20:30,3731.91,3736.69,3731.56,3736.52,461,0.12,
09/24/2025 20:15,3732.32,3732.43,3730.79,3731.91,-41,-0.01,
09/24/2025 20:00,3730.17,3732.51,3729.95,3732.31,214,0.06,
09/24/2025 19:45,3727.28,3731.78,3727.11,3730.13,285,0.08,
09/24/2025 19:30,3718.32,3727.48,3718.32,3727.28,896,0.24,
09/24/2025 19:15,3720.28,3721.53,3717.39,3718.26,-202,-0.05,
09/24/2025 19:00,3724.29,3724.43,3718.87,3720.26,-403,-0.11,
09/24/2025 18:45,3728.41,3728.68,3722.56,3724.02,-439,-0.12,
09/24/2025 18:30,3729.12,3731.19,3727.47,3728.41,-71,-0.02,
09/24/2025 18:15,3730.18,3730.89,3726.69,3729.11,-107,-0.03,
09/24/2025 18:00,3733.03,3734.08,3727.76,3730.13,-290,-0.08,
09/24/2025 17:45,3733.63,3735.34,3732.36,3733.1,-53,-0.01,
09/24/2025 17:30,3734.84,3735.17,3733.14,3733.66,-118,-0.03,
09/24/2025 17:15,3738.59,3738.6,3733.77,3734.77,-382,-0.10,
09/24/2025 17:00,3735.65,3738.87,3734.21,3738.62,297,0.08,
09/24/2025 16:45,3738.52,3739.16,3732.49,3735.75,-277,-0.07,
09/24/2025 16:30,3742.04,3743.11,3735.07,3738.58,-346,-0.09,
09/24/2025 16:15,3741.04,3743.25,3737.49,3742.16,112,0.03,
09/24/2025 16:00,3740.99,3745.22,3739.37,3741.1,11,0.00,
09/24/2025 15:45,3745.43,3746.71,3739.79,3741.03,-440,-0.12,
09/24/2025 15:30,3751.04,3751.59,3742.87,3745.68,-536,-0.14,
09/24/2025 15:15,3754.71,3756.65,3750.97,3750.99,-372,-0.10,
09/24/2025 15:00,3752.8,3756.09,3751.99,3754.48,168,0.04,
09/24/2025 14:45,3755.42,3756.81,3749.59,3752.67,-275,-0.07,
09/24/2025 14:30,3758.83,3759.97,3753.89,3755.35,-348,-0.09,
09/24/2025 14:15,3759.75,3762.49,3753.45,3758.73,-102,-0.03,
09/24/2025 14:00,3761.56,3765.05,3755.29,3759.85,-171,-0.05,
09/24/2025 13:45,3762.51,3765.57,3759.01,3761.29,-122,-0.03,
09/24/2025 13:30,3767.41,3768.23,3761.1,3762.62,-479,-0.13,
09/24/2025 13:15,3771.45,3772.91,3767.16,3767.38,-407,-0.11,
09/24/2025 13:00,3768.07,3771.49,3766.8,3771.49,342,0.09,
09/24/2025 12:45,3765.41,3769.97,3764.87,3768.11,270,0.07,
09/24/2025 12:30,3767.63,3767.63,3764.03,3765.36,-227,-0.06,
09/24/2025 12:15,3766.63,3771.54,3764.8,3767.61,98,0.03,
09/24/2025 12:00,3769,3770.98,3765.44,3766.36,-264,-0.07,
09/24/2025 11:45,3768.35,3769.66,3767.7,3768.95,60,0.02,
09/24/2025 11:30,3765.32,3768.78,3764.18,3768.34,302,0.08,
09/24/2025 11:15,3763.12,3765.91,3763.11,3765.33,221,0.06,
09/24/2025 11:00,3762.22,3763.86,3759.58,3763.33,111,0.03,
09/24/2025 10:45,3762.77,3763.8,3760.22,3762.25,-52,-0.01,
09/24/2025 10:30,3764,3765.57,3761.74,3762.77,-123,-0.03,
09/24/2025 10:15,3765.12,3765.66,3759.65,3763.67,-145,-0.04,
09/24/2025 10:00,3768.46,3768.69,3764.02,3765.12,-334,-0.09,
09/24/2025 09:45,3767.82,3768.95,3766.62,3768.56,74,0.02,
09/24/2025 09:30,3767.76,3769.58,3763.03,3767.86,10,0.00,
09/24/2025 09:15,3769.71,3770.35,3766.82,3767.72,-199,-0.05,
09/24/2025 09:00,3770.14,3771.57,3769.49,3769.81,-33,-0.01,
09/24/2025 08:45,3769.42,3771.05,3767.09,3770.18,76,0.02,
09/24/2025 08:30,3770.44,3771.58,3768.41,3769.37,-107,-0.03,
09/24/2025 08:15,3772.56,3774.54,3770.32,3770.4,-216,-0.06,
09/24/2025 08:00,3777.43,3777.82,3772.13,3772.57,-486,-0.13,
09/24/2025 07:45,3777.44,3778.02,3776.08,3777.39,-5,0.00,
09/24/2025 07:30,3775.35,3779.16,3774.12,3777.44,209,0.06,
09/24/2025 07:15,3773.14,3777,3772.46,3775.39,225,0.06,
09/24/2025 07:00,3771.16,3775.79,3770.61,3773.2,204,0.05,
09/24/2025 06:45,3772.05,3774.96,3771.07,3771.07,-98,-0.03,
09/24/2025 06:30,3771.14,3773.29,3770.03,3772.02,88,0.02,
09/24/2025 06:15,3773.38,3775.14,3769.1,3771.03,-235,-0.06,
09/24/2025 06:00,3774.94,3776.06,3772.23,3773.44,-150,-0.04,
09/24/2025 05:45,3774.5,3776.15,3772.53,3774.92,42,0.01,
09/24/2025 05:30,3772.23,3776.89,3771.48,3774.41,218,0.06,
09/24/2025 05:15,3770.67,3773.41,3769.54,3772.26,159,0.04,
09/24/2025 05:00,3768.13,3771.23,3767.97,3770.54,241,0.06,
09/24/2025 04:45,3767.84,3768.29,3766.66,3768.14,30,0.01,
09/24/2025 04:30,3764.96,3768.11,3764.67,3768.04,308,0.08,
09/24/2025 04:15,3766.87,3767.71,3763.13,3764.99,-188,-0.05,
09/24/2025 04:00,3765.26,3767.12,3765.26,3766.91,165,0.04,
09/24/2025 03:45,3764.54,3766.56,3763.54,3765.28,74,0.02,
09/24/2025 03:30,3760.94,3765.47,3760.49,3764.54,360,0.10,
09/24/2025 03:15,3757.68,3761.7,3756.94,3760.94,326,0.09,
09/24/2025 03:00,3757.03,3758.41,3752.31,3757.7,67,0.02,
09/24/2025 02:45,3755.19,3759.25,3754.04,3757,181,0.05,
09/24/2025 02:30,3752.8,3755.85,3750.64,3755.17,237,0.06,
09/24/2025 02:15,3753.38,3755.32,3752.36,3752.78,-60,-0.02,
09/24/2025 02:00,3756.42,3757,3753.51,3753.51,-291,-0.08,
09/24/2025 01:45,3760.14,3760.71,3755.1,3756.51,-363,-0.10,
09/24/2025 01:30,3758.76,3760.73,3757.11,3760.09,133,0.04,
09/24/2025 01:15,3763.17,3764.24,3758.29,3758.72,-445,-0.12,
09/24/2025 01:00,3765.23,3771.68,3761.93,3763.27,-196,-0.05,
09/24/2025 00:45,3763.1,3765.52,3761.61,3765.18,208,0.06,
09/24/2025 00:30,3763.82,3764.94,3761.91,3763.1,-72,-0.02,
09/24/2025 00:15,3759.51,3765.25,3758.97,3763.83,432,0.11,
09/24/2025 00:00,3763.83,3765.13,3758.93,3759.6,-423,-0.11,
09/23/2025 23:45,3763.51,3764.24,3762.08,3764.23,72,0.02,
09/23/2025 23:30,3769.36,3769.58,3761.85,3763.62,-574,-0.15,
09/23/2025 23:15,3768.92,3769.6,3767.03,3769.38,46,0.01,
09/23/2025 23:00,3765.45,3770.09,3765.04,3769.02,357,0.09,
09/23/2025 22:45,3765.41,3765.96,3764.61,3765.49,8,0.00,
09/23/2025 22:30,3762.08,3766.61,3762.08,3765.51,343,0.09,
09/23/2025 22:15,3764.01,3764.74,3761.65,3762.07,-194,-0.05,
09/23/2025 22:00,3766.03,3767.49,3764.33,3764.33,-170,-0.05,
09/23/2025 20:45,3763.98,3764.83,3762.49,3764.04,6,0.00,
09/23/2025 20:30,3765.11,3766.51,3763.54,3764,-111,-0.03,
09/23/2025 20:15,3765.12,3765.5,3763.37,3765.15,3,0.00,
09/23/2025 20:00,3764.46,3767.39,3763.76,3765.23,77,0.02,
09/23/2025 19:45,3765.51,3768.23,3764.06,3764.45,-106,-0.03,
09/23/2025 19:30,3758.71,3766.35,3758.71,3765.48,677,0.18,
09/23/2025 19:15,3757.2,3759.85,3751.96,3758.71,151,0.04,
09/23/2025 19:00,3756.84,3765.31,3755.53,3757.19,35,0.01,
09/23/2025 18:45,3780.25,3780.64,3756.19,3756.67,-2358,-0.63,
09/23/2025 18:30,3778.64,3780.99,3777.72,3780.37,173,0.05,
09/23/2025 18:15,3777.51,3779.44,3777.51,3778.91,140,0.04,
09/23/2025 18:00,3777.46,3781.44,3776.92,3777.51,5,0.00,
09/23/2025 17:45,3778.3,3780.76,3775.84,3777.44,-86,-0.02,
09/23/2025 17:30,3782.25,3783.06,3777.22,3778.03,-422,-0.11,
09/23/2025 17:15,3781.26,3785.75,3779.84,3782.3,104,0.03,
09/23/2025 17:00,3779.29,3781.7,3779.26,3781.28,199,0.05,
09/23/2025 16:45,3773.67,3781.83,3773.55,3779.35,568,0.15,
09/23/2025 16:30,3775.3,3778.1,3765.19,3773.58,-172,-0.05,
09/23/2025 16:15,3774.45,3779.99,3773.35,3775.32,87,0.02,
09/23/2025 16:00,3779.18,3779.98,3773.6,3774.69,-449,-0.12,
09/23/2025 15:45,3779.16,3779.64,3775.21,3779.4,24,0.01,
09/23/2025 15:30,3780.44,3782.08,3778.6,3779.14,-130,-0.03,
09/23/2025 15:15,3779.15,3780.4,3777.51,3780.15,100,0.03,
09/23/2025 15:00,3774.01,3779.55,3772.81,3779.12,511,0.14,
09/23/2025 14:45,3773.12,3775.32,3771.14,3774.01,89,0.02,
09/23/2025 14:30,3771.25,3775.49,3770.92,3773.38,213,0.06,
09/23/2025 14:15,3776.86,3777.89,3767.72,3771.4,-546,-0.14,
09/23/2025 14:00,3783.88,3784.84,3773.68,3778.12,-576,-0.15,
09/23/2025 13:45,3784.57,3786.19,3774.16,3783.9,-67,-0.02,
09/23/2025 13:30,3783.74,3788.53,3780.56,3784.87,113,0.03,
09/23/2025 13:15,3786.87,3787.75,3781.19,3783.64,-323,-0.09,
09/23/2025 13:00,3784.37,3787.93,3783.02,3786.76,239,0.06,
09/23/2025 12:45,3784.4,3785.37,3783.73,3784.32,-8,0.00,
09/23/2025 12:30,3781.25,3784.6,3779.41,3784.31,306,0.08,
09/23/2025 12:15,3779.32,3784.91,3777.57,3781.18,186,0.05,
09/23/2025 12:00,3783.64,3783.64,3777.58,3779.48,-416,-0.11,
09/23/2025 11:45,3783.15,3784.45,3780.53,3783.53,38,0.01,
09/23/2025 11:30,3788.16,3788.5,3782.25,3783.05,-511,-0.14,
09/23/2025 11:15,3780.29,3788.88,3780.03,3788.17,788,0.21,
09/23/2025 11:00,3782.93,3784.13,3779.74,3780.25,-268,-0.07,
09/23/2025 10:45,3783.1,3783.99,3780.82,3782.87,-23,-0.01,
09/23/2025 10:30,3782.56,3785.41,3782.56,3783.06,50,0.01,
09/23/2025 10:15,3786.15,3787.9,3781.62,3782.55,-360,-0.10,
09/23/2025 10:00,3784.84,3786.4,3782.78,3786.3,146,0.04,
09/23/2025 09:45,3778.41,3786.19,3778.41,3784.87,646,0.17,
09/23/2025 09:30,3786.91,3787.56,3778.45,3778.69,-822,-0.22,
09/23/2025 09:15,3783.99,3791.06,3782.22,3787.15,316,0.08,
09/23/2025 09:00,3774.43,3785.18,3774.07,3784.09,966,0.26,
09/23/2025 08:45,3770.16,3775.13,3769.24,3774.54,438,0.12,
09/23/2025 08:30,3759.14,3770.3,3759.14,3770.1,1096,0.29,
09/23/2025 08:15,3754.94,3759.58,3754.84,3759.26,432,0.11,
09/23/2025 08:00,3753.4,3755.79,3753.14,3754.96,156,0.04,
09/23/2025 07:45,3754.42,3755.87,3751.76,3753.46,-96,-0.03,
09/23/2025 07:30,3754.9,3757.34,3753.22,3754.51,-39,-0.01,
09/23/2025 07:15,3753,3755.68,3750.85,3754.69,169,0.05,
09/23/2025 07:00,3753.79,3753.93,3749.01,3752.84,-95,-0.03,
09/23/2025 06:45,3752.9,3756.65,3752.83,3754.02,112,0.03,
09/23/2025 06:30,3756.45,3756.82,3752.3,3753.03,-342,-0.09,
09/23/2025 06:15,3754.51,3757.36,3753.54,3756.47,196,0.05,
09/23/2025 06:00,3752.97,3755.76,3751.28,3754.52,155,0.04,
09/23/2025 05:45,3757.17,3758.76,3753,3753,-417,-0.11,
09/23/2025 05:30,3749.93,3757.15,3749.4,3757.14,721,0.19,
09/23/2025 05:15,3746.27,3750.21,3746.23,3750.03,376,0.10,
09/23/2025 05:00,3744.77,3747.26,3743.19,3746.38,161,0.04,
09/23/2025 04:45,3746.83,3747.14,3743.5,3744.76,-207,-0.06,
09/23/2025 04:30,3746.13,3747.41,3744.52,3746.86,73,0.02,
09/23/2025 04:15,3745.26,3746.62,3743.31,3745.99,73,0.02,
09/23/2025 04:00,3746.71,3747.54,3743.74,3745.27,-144,-0.04,
09/23/2025 03:45,3743.92,3747.28,3743.85,3746.7,278,0.07,
09/23/2025 03:30,3742.83,3744.19,3741.95,3744.04,121,0.03,
09/23/2025 03:15,3739.18,3744.58,3739.18,3742.82,364,0.10,
09/23/2025 03:00,3741.93,3742.34,3739.09,3739.37,-256,-0.07,
