XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
09/25/2025 19:45,3747.41,3750.8,3746.95,3749.02,161,0.04,
09/25/2025 19:40,3746.25,3747.33,3744.63,3747.3,105,0.03,
09/25/2025 19:35,3750.23,3750.61,3745.47,3746.4,-383,-0.10,
09/25/2025 19:30,3751.77,3752.47,3749.46,3750.33,-144,-0.04,
09/25/2025 19:25,3751.55,3752.68,3751.09,3751.7,15,0.00,
09/25/2025 19:20,3754.51,3754.75,3750.87,3751.45,-306,-0.08,
09/25/2025 19:15,3755.28,3755.96,3753.47,3754.55,-73,-0.02,
09/25/2025 19:10,3755.67,3755.67,3754.27,3755.2,-47,-0.01,
09/25/2025 19:05,3754.58,3756.75,3753.65,3755.54,96,0.03,
09/25/2025 19:00,3755.34,3755.41,3751.55,3755.23,-11,0.00,
09/25/2025 18:55,3757.73,3758.15,3755.11,3755.28,-245,-0.07,
09/25/2025 18:50,3754.85,3758.26,3754.77,3757.78,293,0.08,
09/25/2025 18:45,3755.36,3756.09,3753.21,3754.85,-51,-0.01,
09/25/2025 18:40,3755.22,3757.47,3755.13,3755.34,12,0.00,
09/25/2025 18:35,3750.73,3755.42,3750.6,3755.41,468,0.12,
09/25/2025 18:30,3750.03,3750.8,3748.92,3750.8,77,0.02,
09/25/2025 18:25,3745.18,3750.74,3745.18,3750.13,495,0.13,
09/25/2025 18:20,3741.35,3745.41,3741.35,3745.41,406,0.11,
09/25/2025 18:15,3739.31,3741.39,3737.93,3741.25,194,0.05,
09/25/2025 18:10,3740.12,3740.83,3736.74,3739.38,-74,-0.02,
09/25/2025 18:05,3742.55,3742.59,3740.11,3740.29,-226,-0.06,
09/25/2025 18:00,3741.75,3745.23,3741.75,3742.67,92,0.02,
09/25/2025 17:55,3740.5,3744.21,3740.07,3741.71,121,0.03,
09/25/2025 17:50,3740.19,3741.04,3739.39,3740.53,34,0.01,
09/25/2025 17:45,3740.4,3740.68,3739.21,3740.18,-22,-0.01,
09/25/2025 17:40,3739.14,3740.73,3738.82,3740.36,122,0.03,
09/25/2025 17:35,3739.55,3740.86,3738.37,3739.2,-35,-0.01,
09/25/2025 17:30,3739.85,3742.11,3738.48,3739.45,-40,-0.01,
09/25/2025 17:25,3739.75,3741.41,3738.21,3740.09,34,0.01,
09/25/2025 17:20,3739.67,3741.93,3737.21,3739.79,12,0.00,
09/25/2025 17:15,3740.59,3743.12,3739.49,3739.77,-82,-0.02,
09/25/2025 17:10,3735.35,3740.89,3735.25,3740.65,530,0.14,
09/25/2025 17:05,3733.66,3735.7,3732.15,3735.3,164,0.04,
09/25/2025 17:00,3733.74,3734.72,3732.69,3733.58,-16,0.00,
09/25/2025 16:55,3734.21,3734.72,3733.24,3733.76,-45,-0.01,
09/25/2025 16:50,3733.63,3734.99,3733.15,3734.13,50,0.01,
09/25/2025 16:45,3735.2,3735.54,3732.65,3733.5,-170,-0.05,
09/25/2025 16:40,3736.93,3738.18,3734.37,3735.2,-173,-0.05,
09/25/2025 16:35,3735.26,3736.98,3734.87,3736.94,168,0.04,
09/25/2025 16:30,3737.72,3737.72,3734.58,3735.29,-243,-0.07,
09/25/2025 16:25,3736.66,3738.18,3735.25,3737.71,105,0.03,
09/25/2025 16:20,3739.84,3740.5,3735.55,3736.57,-327,-0.09,
09/25/2025 16:15,3742.28,3742.6,3738.37,3739.89,-239,-0.06,
09/25/2025 16:10,3740.85,3742.71,3739.95,3742.31,146,0.04,
09/25/2025 16:05,3736.39,3740.86,3736.19,3740.86,447,0.12,
09/25/2025 16:00,3736.12,3737.19,3735.22,3736.27,15,0.00,
09/25/2025 15:55,3733.87,3735.97,3733.4,3735.95,208,0.06,
09/25/2025 15:50,3734.03,3734.86,3733.05,3733.89,-14,0.00,
09/25/2025 15:45,3735.98,3735.98,3733.08,3733.75,-223,-0.06,
09/25/2025 15:40,3733.84,3736.58,3731.24,3735.86,202,0.05,
09/25/2025 15:35,3733.94,3734.64,3732.3,3733.81,-13,0.00,
09/25/2025 15:30,3730.57,3734.23,3729.19,3733.98,341,0.09,
09/25/2025 15:25,3733.04,3733.63,3730.46,3730.57,-247,-0.07,
09/25/2025 15:20,3737.52,3738.84,3732.99,3732.99,-453,-0.12,
09/25/2025 15:15,3734.92,3738.04,3734.92,3737.35,243,0.07,
09/25/2025 15:10,3731.2,3735.49,3731.2,3734.83,363,0.10,
09/25/2025 15:05,3728.47,3731.58,3728.35,3731.36,289,0.08,
09/25/2025 15:00,3731.49,3731.63,3728.08,3728.53,-296,-0.08,
09/25/2025 14:55,3725.3,3733.33,3724.78,3731.64,634,0.17,
09/25/2025 14:50,3728.13,3728.13,3723.61,3725.34,-279,-0.07,
09/25/2025 14:45,3727.5,3729.17,3726.39,3728.11,61,0.02,
09/25/2025 14:40,3726.02,3727.98,3724,3727.49,147,0.04,
09/25/2025 14:35,3733.39,3733.69,3725.87,3726.02,-737,-0.20,
09/25/2025 14:30,3733.6,3733.88,3731.12,3733.34,-26,-0.01,
09/25/2025 14:25,3735.64,3736.33,3730.61,3733.72,-192,-0.05,
09/25/2025 14:20,3732.35,3736.36,3731.76,3735.56,321,0.09,
09/25/2025 14:15,3729.71,3732.44,3725.84,3732.26,255,0.07,
09/25/2025 14:10,3727.51,3730.86,3726.69,3729.9,239,0.06,
09/25/2025 14:05,3727.33,3730.98,3724.72,3727.47,14,0.00,
09/25/2025 14:00,3733.72,3734.77,3726.55,3727.47,-625,-0.17,
09/25/2025 13:55,3727.09,3733.96,3725.11,3733.65,656,0.18,
09/25/2025 13:50,3724.9,3728.09,3722.23,3727.2,230,0.06,
09/25/2025 13:45,3726.27,3728.78,3722.21,3724.97,-130,-0.03,
09/25/2025 13:40,3731.58,3731.58,3724.68,3726.3,-528,-0.14,
09/25/2025 13:35,3736.26,3738.88,3732.22,3734.11,-215,-0.06,
09/25/2025 13:30,3742.17,3743.33,3739.28,3740.44,-173,-0.05,
09/25/2025 13:25,3743.11,3743.35,3740.42,3741.35,-176,-0.05,
09/25/2025 13:20,3742.14,3743.37,3741.86,3742.42,28,0.01,
09/25/2025 13:15,3736.99,3736.99,3735.31,3736.5,-49,-0.01,
09/25/2025 13:10,3735.92,3736.9,3735.43,3735.43,-49,-0.01,
09/25/2025 13:05,3739.04,3739.88,3738.9,3739.59,55,0.01,
09/25/2025 13:00,3738.65,3740.15,3735.35,3736.71,-194,-0.05,
09/25/2025 12:55,3732.49,3734.87,3732.23,3734.83,234,0.06,
09/25/2025 12:50,3736.54,3736.55,3734.07,3734.59,-195,-0.05,
09/25/2025 12:45,3741.62,3742.54,3739.64,3740,-162,-0.04,
09/25/2025 12:40,3741.36,3741.36,3736.86,3738.88,-248,-0.07,
09/25/2025 12:35,3744.36,3746.34,3740,3741.09,-327,-0.09,
09/25/2025 12:30,3754.38,3754.38,3745.17,3747.37,-701,-0.19,
09/25/2025 12:25,3754.51,3755.21,3751.76,3754.12,-39,-0.01,
09/25/2025 12:20,3753.4,3755.86,3752.85,3754.69,129,0.03,
09/25/2025 12:15,3752.22,3754.14,3751.82,3753.1,88,0.02,
09/25/2025 12:10,3753.43,3753.68,3750.6,3752.44,-99,-0.03,
09/25/2025 12:05,3752.5,3753.89,3749.62,3753.48,98,0.03,
09/25/2025 12:00,3752.93,3753.42,3751.38,3752.49,-44,-0.01,
09/25/2025 11:55,3750.72,3754.14,3750.72,3752.94,222,0.06,
09/25/2025 11:50,3751.58,3751.9,3750.14,3750.73,-85,-0.02,
09/25/2025 11:45,3751.22,3752.98,3750.91,3751.61,39,0.01,
09/25/2025 11:40,3750.53,3751.92,3748.91,3751.13,60,0.02,
09/25/2025 11:35,3751.55,3752.19,3750.43,3750.54,-101,-0.03,
09/25/2025 11:30,3749.75,3752.24,3748.98,3751.52,177,0.05,
09/25/2025 11:25,3746.49,3750.51,3746.49,3749.75,326,0.09,
09/25/2025 11:20,3746.42,3747.93,3744.17,3746.47,5,0.00,
09/25/2025 11:15,3743.66,3746.81,3743.25,3746.28,262,0.07,
09/25/2025 11:10,3746.81,3746.83,3741.27,3743.67,-314,-0.08,
09/25/2025 11:05,3750.18,3750.18,3745.58,3746.78,-340,-0.09,
09/25/2025 11:00,3757.09,3757.62,3747.14,3750.35,-674,-0.18,
09/25/2025 10:55,3758.16,3759.29,3755.68,3757.11,-105,-0.03,
09/25/2025 10:50,3759.15,3760.8,3758.19,3758.29,-86,-0.02,
09/25/2025 10:45,3757.12,3759.8,3756.65,3759.2,208,0.06,
09/25/2025 10:40,3757.54,3757.61,3755.65,3757.11,-43,-0.01,
09/25/2025 10:35,3756.72,3758.21,3756.56,3757.56,84,0.02,
09/25/2025 10:30,3757.06,3757.69,3755.99,3756.64,-42,-0.01,
09/25/2025 10:25,3758.22,3758.94,3756.35,3757.02,-120,-0.03,
09/25/2025 10:20,3756.4,3758.34,3755.77,3758.29,189,0.05,
09/25/2025 10:15,3756.52,3757.36,3755.94,3756.42,-10,0.00,
09/25/2025 10:10,3757.49,3757.49,3756.24,3756.58,-91,-0.02,
09/25/2025 10:05,3757.93,3758.23,3755.86,3757.44,-49,-0.01,
09/25/2025 10:00,3757.09,3758.31,3756.61,3757.95,86,0.02,
09/25/2025 09:55,3757.71,3758.01,3755.25,3757.06,-65,-0.02,
09/25/2025 09:50,3758.91,3761.01,3757.59,3757.86,-105,-0.03,
09/25/2025 09:45,3756.18,3759.45,3756.07,3758.89,271,0.07,
09/25/2025 09:40,3752.91,3756.23,3752.87,3755.99,308,0.08,
09/25/2025 09:35,3752.63,3753.07,3751.59,3752.91,28,0.01,
09/25/2025 09:30,3750.64,3752.79,3750.47,3752.62,198,0.05,
09/25/2025 09:25,3753.02,3753.65,3750.26,3750.36,-266,-0.07,
09/25/2025 09:20,3754.92,3755.61,3752.98,3753.07,-185,-0.05,
09/25/2025 09:15,3756.75,3756.98,3754.22,3754.92,-183,-0.05,
09/25/2025 09:10,3755.56,3757.04,3754.6,3756.81,125,0.03,
09/25/2025 09:05,3755.4,3757.26,3755.24,3755.52,12,0.00,
09/25/2025 09:00,3756.46,3757.19,3753.99,3755.66,-80,-0.02,
09/25/2025 08:55,3757.33,3757.45,3755.65,3756.45,-88,-0.02,
09/25/2025 08:50,3752.86,3757.34,3752.7,3757.14,428,0.11,
09/25/2025 08:45,3753.92,3754.48,3752.02,3752.85,-107,-0.03,
09/25/2025 08:40,3752.51,3754,3751.53,3753.89,138,0.04,
09/25/2025 08:35,3753.62,3754.67,3751.52,3752.4,-122,-0.03,
09/25/2025 08:30,3757.52,3757.52,3753.21,3753.64,-388,-0.10,
09/25/2025 08:25,3759.82,3760.3,3756.31,3757.4,-242,-0.06,
09/25/2025 08:20,3760.09,3760.91,3759.02,3759.83,-26,-0.01,
09/25/2025 08:15,3757.42,3761.59,3757.42,3759.96,254,0.07,
09/25/2025 08:10,3755.9,3758.99,3754.72,3757.43,153,0.04,
09/25/2025 08:05,3755.18,3756.62,3753.85,3755.9,72,0.02,
09/25/2025 08:00,3752.32,3756.58,3751.23,3755.28,296,0.08,
09/25/2025 07:55,3752.71,3752.71,3749.93,3752.3,-41,-0.01,
09/25/2025 07:50,3753.77,3754.96,3749.67,3752.79,-98,-0.03,
09/25/2025 07:45,3751.31,3753.96,3751.28,3753.75,244,0.07,
09/25/2025 07:40,3751.69,3751.7,3748.99,3751.3,-39,-0.01,
09/25/2025 07:35,3747.59,3752.01,3747.1,3751.66,407,0.11,
09/25/2025 07:30,3744.92,3747.63,3743,3747.63,271,0.07,
09/25/2025 07:25,3743.95,3746.1,3743.49,3744.83,88,0.02,
09/25/2025 07:20,3743.24,3744.49,3742.46,3743.95,71,0.02,
09/25/2025 07:15,3742.8,3744.69,3742.79,3743.18,38,0.01,
09/25/2025 07:10,3742.63,3744.32,3740.77,3742.88,25,0.01,
09/25/2025 07:05,3742.77,3743.62,3742.13,3742.49,-28,-0.01,
09/25/2025 07:00,3741.03,3743.3,3739.96,3742.71,168,0.04,
09/25/2025 06:55,3740.74,3741.8,3739.84,3741.08,34,0.01,
09/25/2025 06:50,3742.71,3743.1,3740.64,3740.71,-200,-0.05,
09/25/2025 06:45,3742.06,3743.93,3741.23,3742.64,58,0.02,
09/25/2025 06:40,3742.87,3743.34,3740.62,3742.07,-80,-0.02,
09/25/2025 06:35,3745.39,3745.58,3742.82,3742.82,-257,-0.07,
09/25/2025 06:30,3744.74,3746.24,3744.44,3745.34,60,0.02,
09/25/2025 06:25,3745.27,3746.41,3744.54,3745.08,-19,-0.01,
09/25/2025 06:20,3747.51,3747.58,3745.17,3745.27,-224,-0.06,
09/25/2025 06:15,3745.93,3748.29,3745.91,3747.53,160,0.04,
09/25/2025 06:10,3741.44,3746.7,3741.44,3745.79,435,0.12,
09/25/2025 06:05,3738.88,3741.27,3738.88,3741.27,239,0.06,
09/25/2025 06:00,3738.59,3740.76,3737.84,3738.76,17,0.00,
09/25/2025 05:55,3739.3,3740.47,3738.14,3738.59,-71,-0.02,
09/25/2025 05:50,3737.19,3739.59,3736.38,3739.29,210,0.06,
09/25/2025 05:45,3737.85,3738.52,3736.86,3737.28,-57,-0.02,
09/25/2025 05:40,3737.98,3739.76,3736.85,3737.84,-14,0.00,
09/25/2025 05:35,3737.49,3741.22,3737.4,3737.98,49,0.01,
09/25/2025 05:30,3736.49,3738.23,3735.66,3737.14,65,0.02,
09/25/2025 05:25,3734.87,3736.82,3734.09,3736.5,163,0.04,
09/25/2025 05:20,3736.53,3736.73,3734.5,3734.92,-161,-0.04,
09/25/2025 05:15,3735.34,3736.78,3734.93,3736.52,118,0.03,
09/25/2025 05:10,3735.78,3736.54,3734.61,3735.39,-39,-0.01,
09/25/2025 05:05,3737.27,3737.34,3735.41,3735.8,-147,-0.04,
09/25/2025 05:00,3738.25,3738.44,3736.89,3737.26,-99,-0.03,
09/25/2025 04:55,3738.28,3738.86,3737.89,3738.09,-19,-0.01,
09/25/2025 04:50,3738.12,3738.49,3737.26,3738.2,8,0.00,
09/25/2025 04:45,3739.69,3740.02,3738.08,3738.23,-146,-0.04,
09/25/2025 04:40,3738.32,3739.66,3738.25,3739.66,134,0.04,
09/25/2025 04:35,3739.42,3740.77,3738.31,3738.31,-111,-0.03,
09/25/2025 04:30,3734.12,3739.48,3733.67,3739.48,536,0.14,
09/25/2025 04:25,3734.26,3734.89,3733.89,3733.92,-34,-0.01,
09/25/2025 04:20,3732.05,3735.4,3731.96,3734.34,229,0.06,
09/25/2025 04:15,3732.54,3733.4,3731.76,3732.01,-53,-0.01,
09/25/2025 04:10,3733.04,3733.62,3732.35,3732.52,-52,-0.01,
09/25/2025 04:05,3734.48,3734.51,3732.75,3733.04,-144,-0.04,
09/25/2025 04:00,3736.55,3736.65,3733.33,3734.47,-208,-0.06,
09/25/2025 03:55,3734.85,3736.83,3734.44,3736.56,171,0.05,
09/25/2025 03:50,3736.19,3736.66,3734.69,3734.83,-136,-0.04,
09/25/2025 03:45,3738.97,3739.11,3735.87,3736.2,-277,-0.07,
09/25/2025 03:40,3735.3,3739.05,3735.3,3739.02,372,0.10,
09/25/2025 03:35,3735.14,3736.32,3734.77,3735.24,10,0.00,
09/25/2025 03:30,3735.77,3736.41,3735.06,3735.17,-60,-0.02,
09/25/2025 03:25,3737.25,3737.36,3734.67,3735.82,-143,-0.04,
09/25/2025 03:20,3735.25,3737.32,3735.01,3737.32,207,0.06,
09/25/2025 03:15,3735.12,3736.51,3734.64,3735.27,15,0.00,
09/25/2025 03:10,3735.31,3737.02,3734.59,3735.01,-30,-0.01,
09/25/2025 03:05,3738.2,3738.53,3734.54,3735.53,-267,-0.07,
09/25/2025 03:00,3739.62,3739.71,3737.25,3738.03,-159,-0.04,
09/25/2025 02:55,3737.67,3739.66,3736.43,3739.65,198,0.05,
09/25/2025 02:50,3740.65,3740.75,3737.17,3737.75,-290,-0.08,
09/25/2025 02:45,3742.15,3742.46,3739.86,3740.7,-145,-0.04,
09/25/2025 02:40,3739.94,3742.28,3739.43,3742.27,233,0.06,
09/25/2025 02:35,3739.07,3740.92,3738.6,3739.99,92,0.02,
09/25/2025 02:30,3735.69,3739.32,3735.69,3738.93,324,0.09,
09/25/2025 02:25,3733.61,3735.84,3733.15,3735.67,206,0.06,
09/25/2025 02:20,3733.31,3733.71,3732.44,3733.6,29,0.01,
09/25/2025 02:15,3732.65,3733.55,3731.74,3733.21,56,0.02,
09/25/2025 02:10,3732.18,3733.5,3731.39,3732.7,52,0.01,
09/25/2025 02:05,3732.12,3732.92,3729.7,3732.18,6,0.00,
09/25/2025 02:00,3735.94,3736.27,3731.86,3732.12,-382,-0.10,
09/25/2025 01:55,3735.87,3737.55,3733.12,3736.11,24,0.01,
09/25/2025 01:50,3740.17,3741.24,3735.6,3735.82,-435,-0.12,
09/25/2025 01:45,3738.27,3740.63,3737.4,3740.15,188,0.05,
09/25/2025 01:40,3740.88,3740.88,3737.45,3738.36,-252,-0.07,
09/25/2025 01:35,3743.01,3743.67,3738.41,3740.9,-211,-0.06,
09/25/2025 01:30,3744.21,3744.44,3742.09,3743.08,-113,-0.03,
09/25/2025 01:25,3746.33,3747.13,3743.8,3744.1,-223,-0.06,
09/25/2025 01:20,3743.38,3746.53,3742.22,3746.32,294,0.08,
09/25/2025 01:15,3741.33,3743.65,3740.53,3743.4,207,0.06,
09/25/2025 01:10,3743.48,3743.83,3740.5,3741.26,-222,-0.06,
09/25/2025 01:05,3746.03,3747.21,3743.44,3743.65,-238,-0.06,
09/25/2025 01:00,3748.99,3750.44,3745.39,3745.94,-305,-0.08,
09/25/2025 00:55,3747.97,3749.36,3747.77,3749.02,105,0.03,
09/25/2025 00:50,3748.97,3750.01,3747.91,3747.93,-104,-0.03,
09/25/2025 00:45,3748.12,3748.98,3747.01,3748.98,86,0.02,
09/25/2025 00:40,3746.75,3748.24,3746.68,3748.12,137,0.04,
09/25/2025 00:35,3748.37,3749.06,3746.59,3746.72,-165,-0.04,
09/25/2025 00:30,3750.52,3751.54,3747.75,3748.39,-213,-0.06,
09/25/2025 00:25,3749.64,3750.68,3748.13,3750.42,78,0.02,
09/25/2025 00:20,3750.39,3750.76,3749.28,3749.65,-74,-0.02,
09/25/2025 00:15,3749.91,3751.43,3749.12,3750.39,48,0.01,
09/25/2025 00:10,3747.74,3750.1,3747.27,3750.05,231,0.06,
09/25/2025 00:05,3745.94,3748.53,3745.74,3747.75,181,0.05,
09/25/2025 00:00,3742.87,3745.84,3741.73,3745.84,297,0.08,
09/24/2025 23:55,3743.92,3745.02,3742.67,3742.91,-101,-0.03,
09/24/2025 23:50,3743.24,3745.4,3742.26,3743.96,72,0.02,
09/24/2025 23:45,3742.09,3744.69,3741.82,3742.99,90,0.02,
09/24/2025 23:40,3741.83,3742.48,3741.45,3742.16,33,0.01,
09/24/2025 23:35,3740.37,3742.08,3740.37,3741.87,150,0.04,
09/24/2025 23:30,3739.6,3740.81,3739.6,3740.27,67,0.02,
09/24/2025 23:25,3740.93,3741.01,3739.59,3739.59,-134,-0.04,
09/24/2025 23:20,3740.94,3741.37,3740.17,3741.11,17,0.00,
09/24/2025 23:15,3741.79,3741.79,3740.85,3740.93,-86,-0.02,
09/24/2025 23:10,3739.28,3741.71,3739.28,3741.71,243,0.06,
09/24/2025 23:05,3740.58,3742.33,3739.06,3739.24,-134,-0.04,
09/24/2025 23:00,3741.02,3741.18,3740.07,3740.68,-34,-0.01,
09/24/2025 22:55,3740.81,3741.55,3740.57,3741.06,25,0.01,
09/24/2025 22:50,3742.48,3742.86,3740.71,3740.71,-177,-0.05,
09/24/2025 22:45,3741.51,3742.79,3741.49,3742.38,87,0.02,
09/24/2025 22:40,3739.46,3741.58,3739.46,3741.5,204,0.05,
09/24/2025 22:35,3741.11,3741.11,3739.56,3739.62,-149,-0.04,
09/24/2025 22:30,3744.65,3744.65,3740.51,3741.09,-356,-0.10,
09/24/2025 22:25,3743.27,3745.19,3743.24,3744.64,137,0.04,
09/24/2025 22:20,3741.15,3743.6,3741.12,3743.46,231,0.06,
09/24/2025 22:15,3739.7,3741.64,3739.7,3741.15,145,0.04,
09/24/2025 22:10,3739.59,3739.7,3738.97,3739.62,3,0.00,
09/24/2025 22:05,3739.43,3739.84,3739.05,3739.6,17,0.00,
09/24/2025 22:00,3738.94,3740.44,3738.86,3739.43,49,0.01,
09/24/2025 20:55,3736.69,3737.43,3736.04,3736.05,-64,-0.02,
09/24/2025 20:50,3736.29,3736.6,3735.33,3736.6,31,0.01,
09/24/2025 20:45,3736.54,3736.63,3735.43,3736.16,-38,-0.01,
09/24/2025 20:40,3735.78,3736.69,3735.62,3736.52,74,0.02,
09/24/2025 20:35,3733.23,3735.94,3733.06,3735.75,252,0.07,
09/24/2025 20:30,3731.91,3733.66,3731.56,3733.25,134,0.04,
09/24/2025 20:25,3732.03,3732.31,3731.47,3731.91,-12,0.00,
09/24/2025 20:20,3731.47,3732.43,3730.79,3731.91,44,0.01,
09/24/2025 20:15,3732.32,3732.38,3730.87,3731.49,-83,-0.02,
09/24/2025 20:10,3731.89,3732.5,3731.32,3732.31,42,0.01,
09/24/2025 20:05,3731.2,3732.51,3730.84,3731.82,62,0.02,
09/24/2025 20:00,3730.17,3732.48,3729.95,3731.16,99,0.03,
09/24/2025 19:55,3731.1,3731.27,3729.54,3730.13,-97,-0.03,
09/24/2025 19:50,3730.44,3731.78,3730.01,3731.16,72,0.02,
09/24/2025 19:45,3727.28,3731.16,3727.11,3730.38,310,0.08,
09/24/2025 19:40,3723.71,3727.48,3723.6,3727.28,357,0.10,
09/24/2025 19:35,3722.35,3724.56,3722.35,3723.83,148,0.04,
09/24/2025 19:30,3718.32,3723.47,3718.32,3722.17,385,0.10,
09/24/2025 19:25,3717.98,3718.58,3717.39,3718.26,28,0.01,
09/24/2025 19:20,3719.6,3720.11,3717.77,3717.93,-167,-0.04,
09/24/2025 19:15,3720.28,3721.53,3719.23,3719.58,-70,-0.02,
09/24/2025 19:10,3719.37,3721.77,3718.87,3720.26,89,0.02,
09/24/2025 19:05,3721.47,3722.39,3719.14,3719.59,-188,-0.05,
09/24/2025 19:00,3724.29,3724.43,3721.05,3721.41,-288,-0.08,
09/24/2025 18:55,3726.78,3727.17,3722.56,3724.02,-276,-0.07,
09/24/2025 18:50,3726.03,3727.38,3725.85,3726.79,76,0.02,
09/24/2025 18:45,3728.41,3728.68,3725.46,3726.01,-240,-0.06,
09/24/2025 18:40,3730.78,3731.1,3728.3,3728.41,-237,-0.06,
09/24/2025 18:35,3729.46,3731.19,3729.06,3730.79,133,0.04,
09/24/2025 18:30,3729.12,3729.69,3727.47,3729.48,36,0.01,
09/24/2025 18:25,3727.77,3729.61,3726.69,3729.11,134,0.04,
09/24/2025 18:20,3729.07,3729.4,3726.9,3727.74,-133,-0.04,
09/24/2025 18:15,3730.18,3730.89,3727.17,3729.19,-99,-0.03,
09/24/2025 18:10,3728.74,3730.47,3727.76,3730.13,139,0.04,
09/24/2025 18:05,3730.83,3731.57,3728.29,3728.73,-210,-0.06,
09/24/2025 18:00,3733.03,3734.08,3730.74,3730.77,-226,-0.06,
09/24/2025 17:55,3734.57,3735.01,3732.36,3733.1,-147,-0.04,
09/24/2025 17:50,3733.5,3735.34,3733.42,3734.6,110,0.03,
09/24/2025 17:45,3733.63,3734.03,3732.78,3733.58,-5,0.00,
09/24/2025 17:40,3734.18,3734.56,3733.46,3733.66,-52,-0.01,
09/24/2025 17:35,3734.96,3735.17,3733.16,3734.21,-75,-0.02,
09/24/2025 17:30,3734.84,3735.03,3733.14,3734.98,14,0.00,
09/24/2025 17:25,3735.42,3735.82,3733.77,3734.77,-65,-0.02,
09/24/2025 17:20,3736.73,3736.83,3734.93,3735.4,-133,-0.04,
09/24/2025 17:15,3738.59,3738.6,3736.76,3736.76,-183,-0.05,
09/24/2025 17:10,3735.94,3738.87,3735.86,3738.62,268,0.07,
09/24/2025 17:05,3734.96,3737.27,3734.78,3735.97,101,0.03,
09/24/2025 17:00,3735.65,3736.54,3734.21,3734.95,-70,-0.02,
09/24/2025 16:55,3736.54,3738.23,3735.64,3735.75,-79,-0.02,
09/24/2025 16:50,3734.86,3736.73,3732.49,3736.54,168,0.04,
09/24/2025 16:45,3738.52,3739.16,3734.74,3734.91,-361,-0.10,
09/24/2025 16:40,3739.9,3740.93,3735.07,3738.58,-132,-0.04,
09/24/2025 16:35,3739.1,3740.69,3738.82,3739.98,88,0.02,
09/24/2025 16:30,3742.04,3743.11,3739.13,3739.15,-289,-0.08,
09/24/2025 16:25,3739.92,3742.46,3739.74,3742.16,224,0.06,
09/24/2025 16:20,3742.73,3743.17,3739.01,3739.98,-275,-0.07,
